algorithm,numbins,numitems,bitsperitem,instance_id,diff,runtime
sequential-number-partitioning,4,14,12,0,59.0,0.16588100000080885
sequential-number-partitioning,4,14,12,1,83.0,0.13330510000014328
sequential-number-partitioning,4,14,12,2,13.0,0.02316129999962868
sequential-number-partitioning,4,14,12,3,141.0,0.210914799999955
sequential-number-partitioning,4,14,12,4,30.0,0.22963109999909648
sequential-number-partitioning,4,14,12,5,68.0,0.06989029999931518
sequential-number-partitioning,4,14,12,6,63.0,0.0760441999991599
sequential-number-partitioning,4,14,12,7,64.0,0.04498129999956291
sequential-number-partitioning,4,14,12,8,86.0,0.14728029999969294
sequential-number-partitioning,4,14,12,9,40.0,0.04724100000021281
sequential-number-partitioning,4,14,16,0,551.0,0.09424400000170863
sequential-number-partitioning,4,14,16,1,1678.0,0.23772459999963758
sequential-number-partitioning,4,14,16,2,356.0,0.06815129999995406
sequential-number-partitioning,4,14,16,3,527.0,0.033225500001208275
sequential-number-partitioning,4,14,16,4,783.0,0.06822149999970861
sequential-number-partitioning,4,14,16,5,561.0,0.06094999999913853
sequential-number-partitioning,4,14,16,6,4262.0,0.6616491000004316
sequential-number-partitioning,4,14,16,7,3045.0,0.28141949999917415
sequential-number-partitioning,4,14,16,8,635.0,0.056237400000100024
sequential-number-partitioning,4,14,16,9,2015.0,0.3976913999995304
sequential-number-partitioning,4,16,8,0,1.0,0.15746430000035616
sequential-number-partitioning,4,16,8,1,0.0,0.3473807000009401
sequential-number-partitioning,4,16,8,2,1.0,0.1731844000005367
sequential-number-partitioning,4,16,8,3,0.0,0.14300600000024133
sequential-number-partitioning,4,16,8,4,1.0,0.6862583000001905
sequential-number-partitioning,4,16,8,5,3.0,0.49808329999905254
sequential-number-partitioning,4,16,8,6,1.0,0.14520119999906456
sequential-number-partitioning,4,16,8,7,1.0,0.1855773000006593
sequential-number-partitioning,4,16,8,8,2.0,0.36072860000058427
sequential-number-partitioning,4,16,8,9,9.0,1.3224644999991142
sequential-number-partitioning,4,16,10,0,6.0,0.1607347999997728
sequential-number-partitioning,4,16,10,1,6.0,0.28780229999938456
sequential-number-partitioning,4,16,10,2,2.0,0.14511529999981576
sequential-number-partitioning,4,16,10,3,5.0,0.2868797999999515
sequential-number-partitioning,4,16,10,4,4.0,0.12439240000094287
sequential-number-partitioning,4,16,10,5,4.0,0.357457300000533
sequential-number-partitioning,4,16,10,6,14.0,0.2482903999989503
sequential-number-partitioning,4,16,10,7,6.0,0.31887450000067474
sequential-number-partitioning,4,16,10,8,4.0,0.09925690000090981
sequential-number-partitioning,4,16,10,9,3.0,0.2832072999990487
sequential-number-partitioning,4,16,12,0,61.0,0.4562480000004143
sequential-number-partitioning,4,16,12,1,14.0,0.15356330000031448
sequential-number-partitioning,4,16,12,2,16.0,0.21740700000009383
sequential-number-partitioning,4,16,12,3,46.0,0.3903363999997964
sequential-number-partitioning,4,16,12,4,9.0,0.1246341999994911
sequential-number-partitioning,4,16,12,5,18.0,0.16198739999890677
sequential-number-partitioning,4,16,12,6,18.0,0.2093979000001127
sequential-number-partitioning,4,16,12,7,8.0,0.11008720000063477
sequential-number-partitioning,4,16,12,8,49.0,0.4936737999996694
sequential-number-partitioning,4,16,12,9,36.0,0.3173354000009567
sequential-number-partitioning,4,16,16,0,126.0,0.13055180000083055
sequential-number-partitioning,4,16,16,1,334.0,0.13316999999915424
sequential-number-partitioning,4,16,16,2,411.0,0.2627984999999171
sequential-number-partitioning,4,16,16,3,157.0,0.13224559999980556
sequential-number-partitioning,4,16,16,4,1737.0,1.5143981000001077
sequential-number-partitioning,4,16,16,5,190.0,0.07175289999941015
sequential-number-partitioning,4,16,16,6,463.0,0.43767209999896295
sequential-number-partitioning,4,16,16,7,1355.0,1.5453347000002395
sequential-number-partitioning,4,16,16,8,279.0,0.1275958999995055
sequential-number-partitioning,4,16,16,9,302.0,0.2319377000003442
sequential-number-partitioning,4,18,8,0,0.0,1.229572599999301
sequential-number-partitioning,4,18,8,1,1.0,1.8781003999993118
sequential-number-partitioning,4,18,8,2,0.0,1.2367027000000235
sequential-number-partitioning,4,18,8,3,1.0,0.7205711999995401
sequential-number-partitioning,4,18,8,4,1.0,1.7038453000004665
sequential-number-partitioning,4,18,8,5,1.0,2.147373499999958
sequential-number-partitioning,4,18,8,6,1.0,1.211052300001029
sequential-number-partitioning,4,18,8,7,1.0,2.075352899999416
sequential-number-partitioning,4,18,8,8,0.0,1.7287101000001712
sequential-number-partitioning,4,18,8,9,3.0,6.024571999998443
sequential-number-partitioning,4,18,10,0,0.0,0.5972524999997404
sequential-number-partitioning,4,18,10,1,1.0,0.3244552999985899
sequential-number-partitioning,4,18,10,2,0.0,0.23176309999871592
sequential-number-partitioning,4,18,10,3,2.0,0.8161436999998841
sequential-number-partitioning,4,18,10,4,2.0,1.043864000001122
sequential-number-partitioning,4,18,10,5,3.0,1.1122785000006843
sequential-number-partitioning,4,18,10,6,3.0,0.6294940000007045
sequential-number-partitioning,4,18,10,7,3.0,0.8349791999989975
sequential-number-partitioning,4,18,10,8,1.0,0.9992058999996516
sequential-number-partitioning,4,18,10,9,1.0,0.7479722999996739
sequential-number-partitioning,4,18,12,0,9.0,0.9891176000000996
sequential-number-partitioning,4,18,12,1,7.0,0.48645720000058645
sequential-number-partitioning,4,18,12,2,9.0,0.5611127000011038
sequential-number-partitioning,4,18,12,3,6.0,0.5817633000006026
sequential-number-partitioning,4,18,12,4,21.0,1.5392751999988832
sequential-number-partitioning,4,18,12,5,6.0,0.4650805000001128
sequential-number-partitioning,4,18,12,6,12.0,0.7564781000000949
sequential-number-partitioning,4,18,12,7,5.0,1.1268985000006069
sequential-number-partitioning,4,18,12,8,7.0,0.3174265999987256
sequential-number-partitioning,4,18,12,9,5.0,0.7905565999990358
sequential-number-partitioning,4,18,16,0,145.0,1.2828999999983353
sequential-number-partitioning,4,18,16,1,210.0,0.6501061000017216
sequential-number-partitioning,4,18,16,2,80.0,0.9065207000003284
sequential-number-partitioning,4,18,16,3,140.0,0.5139974000012444
sequential-number-partitioning,4,18,16,4,190.0,0.5729153000011138
sequential-number-partitioning,4,18,16,5,197.0,0.6845685000007506
sequential-number-partitioning,4,18,16,6,99.0,0.3018307999991521
sequential-number-partitioning,4,18,16,7,239.0,1.539629300001252
sequential-number-partitioning,4,18,16,8,90.0,0.571244900000238
sequential-number-partitioning,4,18,16,9,154.0,1.0547896999996738
sequential-number-partitioning,4,20,8,0,1.0,7.8179492999988724
sequential-number-partitioning,4,20,8,1,0.0,17.272897300001205
sequential-number-partitioning,4,20,8,2,0.0,7.004858399999648
sequential-number-partitioning,4,20,8,3,1.0,18.70422999999937
sequential-number-partitioning,4,20,8,4,1.0,9.095266199999969
sequential-number-partitioning,4,20,8,5,0.0,8.037545099999988
sequential-number-partitioning,4,20,8,6,1.0,11.798672400000214
sequential-number-partitioning,4,20,8,7,1.0,5.415371799999775
sequential-number-partitioning,4,20,8,8,1.0,10.904393900000287
sequential-number-partitioning,4,20,8,9,1.0,13.905795300001046
sequential-number-partitioning,4,20,10,0,1.0,2.4816088000006857
sequential-number-partitioning,4,20,10,1,1.0,1.3412018999988504
sequential-number-partitioning,4,20,10,2,1.0,4.628106699999989
sequential-number-partitioning,4,20,10,3,1.0,1.1456412999996246
sequential-number-partitioning,4,20,10,4,1.0,5.4922687000016595
sequential-number-partitioning,4,20,10,5,2.0,6.406629400000384
sequential-number-partitioning,4,20,10,6,1.0,1.633106700001008
sequential-number-partitioning,4,20,10,7,2.0,2.1668996999997034
sequential-number-partitioning,4,20,10,8,1.0,1.4806126000003133
sequential-number-partitioning,4,20,10,9,0.0,2.512792099998478
sequential-number-partitioning,4,20,12,0,5.0,0.970320599999468
sequential-number-partitioning,4,20,12,1,3.0,2.2646569999997155
sequential-number-partitioning,4,20,12,2,4.0,1.1376348000012513
sequential-number-partitioning,4,20,12,3,0.0,2.857921400000123
sequential-number-partitioning,4,20,12,4,4.0,3.6834221000008256
sequential-number-partitioning,4,20,12,5,7.0,1.518986600000062
sequential-number-partitioning,4,20,12,6,3.0,2.2818079000007856
sequential-number-partitioning,4,20,12,7,3.0,1.4602879000012763
sequential-number-partitioning,4,20,12,8,3.0,4.183984899998904
sequential-number-partitioning,4,20,12,9,4.0,1.8149871999994502
sequential-number-partitioning,4,20,16,0,54.0,3.244014400001106
sequential-number-partitioning,4,20,16,1,32.0,3.945781200000056
sequential-number-partitioning,4,20,16,2,95.0,1.674627899999905
sequential-number-partitioning,4,20,16,3,118.0,1.263899700001275
sequential-number-partitioning,4,20,16,4,32.0,13.483450300000186
sequential-number-partitioning,4,20,16,5,42.0,1.8076922000000195
sequential-number-partitioning,4,20,16,6,66.0,1.4504792000007
sequential-number-partitioning,4,20,16,7,63.0,1.6953249999987747
sequential-number-partitioning,4,20,16,8,35.0,1.6989659999999276
sequential-number-partitioning,4,20,16,9,63.0,3.2364953000014793
sequential-number-partitioning,4,22,8,0,1.0,184.54438000000118
sequential-number-partitioning,5,10,8,0,13.0,0.00879499999973632
sequential-number-partitioning,5,10,8,1,21.0,0.0635655999994924
sequential-number-partitioning,5,10,8,2,25.0,0.03744120000010298
sequential-number-partitioning,5,10,8,3,53.0,0.06884139999965555
sequential-number-partitioning,5,10,8,4,23.0,0.009345300000859424
sequential-number-partitioning,5,10,8,5,23.0,0.013622200000099838
sequential-number-partitioning,5,10,8,6,37.0,0.06109350000042468
sequential-number-partitioning,5,10,8,7,29.0,0.01883049999923969
sequential-number-partitioning,5,10,8,8,60.0,0.6595567000003939
sequential-number-partitioning,5,10,8,9,13.0,0.005923000000620959
sequential-number-partitioning,5,10,10,0,85.0,0.0367538999998942
sequential-number-partitioning,5,10,10,1,191.0,0.07283780000034312
sequential-number-partitioning,5,10,10,2,384.0,0.383554500000173
sequential-number-partitioning,5,10,10,3,54.0,0.00857710000127554
sequential-number-partitioning,5,10,10,4,129.0,0.024836799999320647
sequential-number-partitioning,5,10,10,5,97.0,0.01497399999971094
sequential-number-partitioning,5,10,10,6,138.0,0.041142100000797655
sequential-number-partitioning,5,10,10,7,363.0,0.22999419999905513
sequential-number-partitioning,5,10,10,8,141.0,0.03991360000145505
sequential-number-partitioning,5,10,10,9,303.0,0.4886603000013565
sequential-number-partitioning,5,10,12,0,446.0,0.025037600000359816
sequential-number-partitioning,5,10,12,1,2156.0,0.589284100000441
sequential-number-partitioning,5,10,12,2,965.0,0.09784020000006421
sequential-number-partitioning,5,10,12,3,588.0,0.04378770000039367
sequential-number-partitioning,5,10,12,4,1114.0,0.19279509999978472
sequential-number-partitioning,5,10,12,5,525.0,0.03880860000026587
sequential-number-partitioning,5,10,12,6,476.0,0.03194679999978689
sequential-number-partitioning,5,10,12,7,1249.0,0.3283595000011701
sequential-number-partitioning,5,10,12,8,1652.0,0.3512408000005962
sequential-number-partitioning,5,10,12,9,1594.0,0.06690850000086357
sequential-number-partitioning,5,10,16,0,12013.0,0.06086890000005951
sequential-number-partitioning,5,10,16,1,14392.0,0.055825999999797205
sequential-number-partitioning,5,10,16,2,13128.0,0.04169319999891741
sequential-number-partitioning,5,10,16,3,10095.0,0.01840270000138844
sequential-number-partitioning,5,10,16,4,8883.0,0.0301541000008001
sequential-number-partitioning,5,10,16,5,11320.0,0.16181219999998575
sequential-number-partitioning,5,10,16,6,5290.0,0.016662099998939084
sequential-number-partitioning,5,10,16,7,7281.0,0.010628400001223781
sequential-number-partitioning,5,10,16,8,15372.0,0.022108000001026085
sequential-number-partitioning,5,10,16,9,6126.0,0.01707929999975022
sequential-number-partitioning,5,12,8,0,28.0,0.3297048000003997
sequential-number-partitioning,5,12,8,1,23.0,0.17447919999904116
sequential-number-partitioning,5,12,8,2,16.0,0.06102660000033211
sequential-number-partitioning,5,12,8,3,42.0,0.2824703000005684
sequential-number-partitioning,5,12,8,4,38.0,0.5625271999997494
sequential-number-partitioning,5,12,8,5,15.0,0.078360800000155
sequential-number-partitioning,5,12,8,6,79.0,0.23251450000134355
sequential-number-partitioning,5,12,8,7,41.0,0.34653330000037386
sequential-number-partitioning,5,12,8,8,33.0,0.17876280000018596
sequential-number-partitioning,5,12,8,9,10.0,0.01341359999969427
sequential-number-partitioning,5,12,10,0,76.0,0.10294170000088343
sequential-number-partitioning,5,12,10,1,28.0,0.014651400000730064
sequential-number-partitioning,5,12,10,2,93.0,0.11581120000118972
sequential-number-partitioning,5,12,10,3,72.0,0.12328859999979613
sequential-number-partitioning,5,12,10,4,105.0,0.2015534000001935
sequential-number-partitioning,5,12,10,5,53.0,0.051998400000229594
sequential-number-partitioning,5,12,10,6,96.0,0.2665452000001096
sequential-number-partitioning,5,12,10,7,90.0,0.146214799999143
sequential-number-partitioning,5,12,10,8,76.0,0.130354000000807
sequential-number-partitioning,5,12,10,9,41.0,0.03519899999992049
sequential-number-partitioning,5,12,12,0,276.0,0.07146130000000994
sequential-number-partitioning,5,12,12,1,963.0,1.1966952999991918
sequential-number-partitioning,5,12,12,2,358.0,0.25633730000117794
sequential-number-partitioning,5,12,12,3,336.0,0.10664779999933671
sequential-number-partitioning,5,12,12,4,589.0,0.30151979999936884
sequential-number-partitioning,5,12,12,5,696.0,0.4449094999999943
sequential-number-partitioning,5,12,12,6,423.0,0.11514580000039132
sequential-number-partitioning,5,12,12,7,201.0,0.08148199999959616
sequential-number-partitioning,5,12,12,8,460.0,0.24340579999989131
sequential-number-partitioning,5,12,12,9,468.0,0.10844390000056592
sequential-number-partitioning,5,12,16,0,10465.0,0.4727610000009008
sequential-number-partitioning,5,12,16,1,3239.0,0.04730079999899317
sequential-number-partitioning,5,12,16,2,3046.0,0.11552840000149445
sequential-number-partitioning,5,12,16,3,2788.0,0.08412069999940286
sequential-number-partitioning,5,12,16,4,2217.0,0.051818800000546617
sequential-number-partitioning,5,12,16,5,1725.0,0.01777099999890197
sequential-number-partitioning,5,12,16,6,16000.0,2.4859827999989648
sequential-number-partitioning,5,12,16,7,2386.0,0.01666579999982787
sequential-number-partitioning,5,12,16,8,3767.0,0.06564260000050126
sequential-number-partitioning,5,12,16,9,5526.0,0.28380400000060035
sequential-number-partitioning,5,14,8,0,6.0,0.048407400001451606
sequential-number-partitioning,5,14,8,1,15.0,0.34890550000091025
sequential-number-partitioning,5,14,8,2,27.0,5.354167800000141
sequential-number-partitioning,5,14,8,3,7.0,0.26787160000094445
sequential-number-partitioning,5,14,8,4,32.0,0.7006660000006377
sequential-number-partitioning,5,14,8,5,11.0,0.3455556999997498
sequential-number-partitioning,5,14,8,6,5.0,0.19217749999916123
sequential-number-partitioning,5,14,8,7,2.0,0.11080150000088906
sequential-number-partitioning,5,14,8,8,10.0,0.30705140000100073
sequential-number-partitioning,5,14,8,9,8.0,0.35471160000088275
sequential-number-partitioning,5,14,10,0,22.0,0.10817539999879955
sequential-number-partitioning,5,14,10,1,163.0,3.3179000000000087
sequential-number-partitioning,5,14,10,2,43.0,0.1555445999983931
sequential-number-partitioning,5,14,10,3,30.0,0.12199150000014924
sequential-number-partitioning,5,14,10,4,16.0,0.1580114999997022
sequential-number-partitioning,5,14,10,5,124.0,2.8477880000009463
sequential-number-partitioning,5,14,10,6,65.0,0.7338823999998567
sequential-number-partitioning,5,14,10,7,52.0,0.3298252999993565
sequential-number-partitioning,5,14,10,8,23.0,0.08459659999971336
sequential-number-partitioning,5,14,10,9,72.0,0.4666588000000047
sequential-number-partitioning,5,14,12,0,73.0,0.1976468000011664
sequential-number-partitioning,5,14,12,1,166.0,0.1845183999994333
sequential-number-partitioning,5,14,12,2,111.0,0.17871139999988372
sequential-number-partitioning,5,14,12,3,84.0,0.13247390000105952
sequential-number-partitioning,5,14,12,4,631.0,5.247570199999245
sequential-number-partitioning,5,14,12,5,30.0,0.13482180000028166
sequential-number-partitioning,5,14,12,6,603.0,2.291994100000011
sequential-number-partitioning,5,14,12,7,180.0,0.869182999998884
sequential-number-partitioning,5,14,12,8,276.0,2.225621100000353
sequential-number-partitioning,5,14,12,9,180.0,0.4335878000001685
sequential-number-partitioning,5,14,16,0,1808.0,0.20463110000127926
sequential-number-partitioning,5,14,16,1,3042.0,0.20366349999858357
sequential-number-partitioning,5,14,16,2,7605.0,2.167407299999468
sequential-number-partitioning,5,14,16,3,2312.0,0.3005750000011176
sequential-number-partitioning,5,14,16,4,1618.0,0.33161459999973886
sequential-number-partitioning,5,14,16,5,2860.0,0.3267828999996709
sequential-number-partitioning,5,14,16,6,1118.0,0.18443289999959234
sequential-number-partitioning,5,14,16,7,3871.0,0.8048803000001499
sequential-number-partitioning,5,14,16,8,1908.0,0.22361450000062177
sequential-number-partitioning,5,14,16,9,4747.0,0.9604153000000224
